"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","EVAP","MNPN","MXPN","PRCP","TAVG","TMAX","TMIN","TOBS"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-15",,,,"0.00",,,,
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-16",,,,"0.00",,"90","71","71"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-17",,,,"0.00",,"91","71","73"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-18",,,,"0.00",,"92","73","74"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-19",,,,"0.01",,"92","74","80"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-20",,,,"0.00",,,,
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-21",,,,"0.00",,"90","70","70"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-22",,,,"0.00",,"90","70","73"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-23",,,,"0.00",,,,
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-24",,,,"0.00",,"93","73","73"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-25",,,,"0.00",,"91","73","74"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-26",,,,"0.00",,"90","74","76"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-27",,,,"0.00",,"89","76","76"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-28",,,,"0.00",,"90","75","75"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-29",,,,"0.00",,"90","71","71"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-09-30",,,,"0.00",,"88","70","78"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-01",,,,"0.01",,"90","77","78"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-02",,,,"0.18",,"90","73","73"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-03",,,,"0.00",,"90","69","69"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-04",,,,"0.00",,"89","68","72"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-05",,,,"0.00",,"91","71","74"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-06",,,,"0.37",,"85","74","79"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-07",,,,"0.00",,"86","77","77"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-08",,,,"0.09",,"87","75","75"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-09",,,,"0.91",,"89","74","75"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-10",,,,"0.00",,"92","73","73"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-11",,,,"0.00",,"86","66","66"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-12",,,,"0.00",,"87","65","65"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-13",,,,"0.00",,"84","65","65"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-14",,,,"0.00",,"86","64","74"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-15",,,,"0.00",,"85","69","78"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-16",,,,"1.20",,"89","66","66"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-17",,,,"0.00",,"84","65","79"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-18",,,,"0.00",,"92","76","76"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-19",,,,"0.00",,"93","66","66"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-20",,,,"0.00",,"87","61","61"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-21",,,,"0.00",,,,
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-22",,,,"0.00",,"85","73","73"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-23",,,,"0.57",,"77","52","52"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-24",,,,"0.00",,"70","52","56"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-25",,,,"0.00",,"78","52","52"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-26",,,,"0.00",,,,
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-27",,,,"0.00",,"74","47","50"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-28",,,,"0.00",,"74","49","54"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-29",,,,"0.00",,"74","54","55"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-30",,,,"0.00",,"74","54","54"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-10-31",,,,"0.00",,"78","54","57"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-01",,,,"0.00",,"83","57","63"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-02",,,,"0.00",,"84","61","61"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-03",,,,"0.00",,"83","61","63"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-04",,,,"0.00",,"82","61","61"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-05",,,,"0.00",,"84","61","65"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-06",,,,"0.00",,"85","65","66"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-07",,,,"0.00",,"74","53","53"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-08",,,,"0.00",,"66","53","56"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-09",,,,"0.00",,"75","56","68"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-10",,,,"0.00",,"86","67","67"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-11",,,,"0.00",,"82","67","68"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-12",,,,"0.00",,"82","67","67"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-13",,,,"0.00",,"83","66","68"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-14",,,,"0.00",,"83","68","69"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-15",,,,"0.00",,"85","60","60"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-16",,,,"0.00",,"86","44","44"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-17",,,,"0.00",,"71","44","65"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-18",,,,"1.10",,"75","61","61"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-19",,,,"0.25",,"73","61","62"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-20",,,,"0.00",,"78","62","65"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-21",,,,"0.17",,"80","65","69"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-22",,,,"0.60",,"85","43","43"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-23",,,,"0.06",,"54","43","44"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-24",,,,"0.80",,"51","43","43"
"USC00414326","HOUSTON PORT, TX US","29.7456","-95.28","5.8","2007-11-25",,,,"0.60",,"47","43","47"
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-10-06",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-10-07",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-10-08",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-10-09",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-10-22",,,,"1.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-10-27",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-10-28",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-10-29",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-10-31",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-11-01",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-11-03",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-11-05",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-11-07",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-11-09",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-11-12",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-11-17",,,,"0.04",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-11-19",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-11-20",,,,"0.00",,,,
"US1TXBXR065","HOLLYWOOD PARK 5.2 NE, TX US","29.647416","-98.417802","314.6","2007-11-25",,,,"0.46",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-06",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-07",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-08",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-09",,,,"0.03",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-10",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-11",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-12",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-13",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-14",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-15",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-16",,,,"0.03",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-17",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-18",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-19",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-20",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-21",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-22",,,,"0.08",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-23",,,,"0.10",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-24",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-25",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-26",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-27",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-28",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-29",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-30",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-10-31",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-01",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-02",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-03",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-04",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-05",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-06",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-07",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-08",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-09",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-10",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-11",,,,"0.02",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-12",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-13",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-14",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-15",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-16",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-17",,,,"0.02",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-18",,,,"0.01",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-19",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-20",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-21",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-22",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-23",,,,"0.00",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-24",,,,"0.11",,,,
"US1TXBXR060","HOLLYWOOD PARK 1.9 SE, TX US","29.581793","-98.459573","248.7","2007-11-25",,,,"0.12",,,,
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-15",,,,"0.00",,"94","66",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-16",,,,"0.00",,"91","67",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-17",,,,"0.43",,"77","70",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-18",,,,"0.00",,"90","70",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-19",,,,"0.00",,"98","72",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-20",,,,"0.00",,"97","73",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-21",,,,"0.00",,"89","71",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-22",,,,"0.00",,"92","69",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-23",,,,"0.00",,"94","70",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-24",,,,"0.00",,"98","73",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-25",,,,"0.00",,"92","72",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-26",,,,"0.00",,"92","66",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-27",,,,"0.00",,"92","68",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-28",,,,"0.00",,"93","67",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-29",,,,"0.00",,"93","65",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-30",,,,"0.00",,"89","66",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-08-31",,,,"0.00",,"89","64",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-01",,,,"0.00",,"89","63",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-02",,,,"0.00",,"89","61",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-03",,,,"0.00",,"87","59",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-04",,,,"0.00",,"85","65",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-05",,,,"0.00",,"91","65",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-06",,,,"0.00",,"97","74",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-07",,,,"0.00",,"97","72",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-08",,,,"0.00",,"94","69",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-09",,,,"0.02",,"91","69",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-10",,,,"1.00",,"89","66",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-11",,,,"0.14",,"71","59",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-12",,,,"0.00",,"78","62",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-13",,,,"0.00",,"88","60",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-14",,,,"0.00",,"90","65",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-15",,,,"0.00",,"88","65",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-16",,,,"0.00",,"89","63",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-17",,,,"0.09",,"87","67",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-18",,,,"0.00",,"90","68",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-19",,,,"0.00",,"89","68",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-20",,,,"0.00",,"87","67",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-21",,,,"0.00",,"90","63",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-22",,,,"0.00",,"91","65",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-23",,,,"0.00",,"90","63",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-24",,,,"0.00",,"88","66",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-25",,,,"0.00",,"89","65",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-26",,,,"0.00",,"88","60",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-27",,,,"0.00",,"94","62",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-28",,,,"0.00",,"90","64",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-29",,,,"0.00",,"88","66",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-09-30",,,,"0.00",,"89","68",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-01",,,,"0.00",,"90","67",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-02",,,,"0.00",,"94","67",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-03",,,,"0.00",,"93","61",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-04",,,,"0.00",,"94","70",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-05",,,,"0.00",,"93","65",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-06",,,,"0.00",,"91","61",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-07",,,,"0.00",,"90","64",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-08",,,,"0.00",,"86","57",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-09",,,,"0.00",,"82","62",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-10",,,,"0.00",,"84","58",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-11",,,,"0.16",,"90","63",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-12",,,,"0.00",,"88","61",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-13",,,,"0.00",,"91","66",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-14",,,,"0.00",,"87","54",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-15",,,,"0.00",,"76","48",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-16",,,,"0.00",,"83","53",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-17",,,,"0.00",,"82","62",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-18",,,,"0.00",,"80","49",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-19",,,,"0.00",,"83","41",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-20",,,,"0.00",,"94","54",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-21",,,,"0.00",,"92","51",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-22",,,,"0.00",,"63","35",
"USW00023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.94754","-102.20859","872.4","2007-10-23",,,,"0.00",,"75","33",
