"STATION","NAME","DATE","DAEV","DAPR","EVAP","MDEV","MDPR","MNPN","MXPN","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USC00087397","PUNTA GORDA 4 ESE, FL US","2007-11-17",,,,,,,,"0.00","0.0","0.0",,"76","42","69"
"USC00087397","PUNTA GORDA 4 ESE, FL US","2007-11-18",,,,,,,,"0.00","0.0","0.0",,"80","53","71"
"USC00087397","PUNTA GORDA 4 ESE, FL US","2007-11-19",,,,,,,,"0.00","0.0","0.0",,"81","56","70"
"USC00087397","PUNTA GORDA 4 ESE, FL US","2007-11-20",,,,,,,,"0.00","0.0","0.0",,"82","55","73"
"USC00087397","PUNTA GORDA 4 ESE, FL US","2007-11-21",,,,,,,,"0.00","0.0","0.0",,"83","56","72"
"USC00087397","PUNTA GORDA 4 ESE, FL US","2007-11-22",,,,,,,,"0.00","0.0","0.0",,"83","61","75"
"USC00087397","PUNTA GORDA 4 ESE, FL US","2007-11-23",,,,,,,,"0.02","0.0","0.0",,"77","62","69"
"USC00087397","PUNTA GORDA 4 ESE, FL US","2007-11-24",,,,,,,,"0.00","0.0","0.0",,"82","54","73"
"USC00087397","PUNTA GORDA 4 ESE, FL US","2007-11-25",,,,,,,,"0.00","0.0","0.0",,"86","60","77"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-15",,,,,,,,"0.46","0.0","0.0",,"90","74","90"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-16",,,,,,,,"0.00","0.0","0.0",,"91","71","90"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-17",,,,,,,,"0.00","0.0","0.0",,"94","72","90"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-18",,,,,,,,"0.36","0.0","0.0",,"92","70","92"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-19",,,,,,,,"0.00","0.0","0.0",,"93","72","92"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-20",,,,,,,,"0.00","0.0","0.0",,,,
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-21",,,,,,,,"0.00","0.0","0.0",,,,
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-22",,,,,,,,"0.00","0.0","0.0",,"95","73","91"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-23",,,,,,,,"0.00","0.0","0.0",,"94","72","90"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-24",,,,,,,,"0.79","0.0","0.0",,"95","72","91"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-25",,,,,,,,"0.12","0.0","0.0",,"93","72","86"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-26",,,,,,,,"0.33","0.0","0.0",,"91","71","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-27",,,,,,,,"0.19",,,,,,
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-28",,,,,,,,"0.00","0.0",,,"95","72","90"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-29",,,,,,,,"0.00","0.0",,,"95","72","90"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-30",,,,,,,,"1.20","0.0","0.0",,"94","73","90"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-08-31",,,,,,,,"0.00","0.0","0.0",,"92","72","92"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-01",,,,,,,,"0.00","0.0","0.0",,"93","72","91"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-02",,,,,,,,"0.20","0.0","0.0",,"93","72","90"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-03",,,,,,,,"0.78","0.0","0.0",,"92","72","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-04",,,,,,,,"0.00","0.0","0.0",,"93","71","89"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-05",,,,,,,,"0.22","0.0","0.0",,"93","71","89"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-06",,,,,,,,"0.00","0.0","0.0",,"91","73","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-07",,,,,,,,"0.03","0.0","0.0",,"93","71","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-08",,,,,,,,"0.01","0.0","0.0",,"92","71","86"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-09",,,,,,,,"0.00","0.0","0.0",,"93","72","85"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-10",,,,,,,,"0.07","0.0","0.0",,"87","72","83"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-11",,,,,,,,"0.25","0.0","0.0",,"90","72","90"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-12",,,,,,,,"0.19","0.0","0.0",,"93","71","92"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-13",,,,,,,,"2.20","0.0","0.0",,"94","70","89"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-14",,,,,,,,"0.02","0.0","0.0",,"92","71","91"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-15",,,,,,,,"0.00","0.0","0.0",,"93","71","93"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-16",,,,,,,,"0.39","0.0","0.0",,"93","73","91"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-17",,,,,,,,"0.00","0.0","0.0",,"91","71","90"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-18",,,,,,,,"0.00","0.0","0.0",,"91","72","93"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-19",,,,,,,,"0.00","0.0","0.0",,"88","72","85"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-20",,,,,,,,"0.00","0.0","0.0",,"90","72","82"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-21",,,,,,,,"0.70","0.0","0.0",,"90","72","87"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-22",,,,,,,,"0.63","0.0","0.0",,"90","72","85"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-23",,,,,,,,"1.65","0.0","0.0",,"88","72","87"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-24",,,,,,,,"0.78","0.0","0.0",,"91","74","81"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-25",,,,,,,,"0.00","0.0","0.0",,"90","72","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-26",,,,,,,,"0.00","0.0","0.0",,"90","71","85"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-27",,,,,,,,"0.00","0.0","0.0",,"90","69","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-28",,,,,,,,"0.05","0.0","0.0",,"91","71","87"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-29",,,,,,,,"0.00","0.0","0.0",,"92","69","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-09-30",,,,,,,,"0.00","0.0","0.0",,"90","69","87"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-01",,,,,,,,"0.26","0.0","0.0",,"88","68","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-02",,,,,,,,"0.46","0.0","0.0",,"87","73","83"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-03",,,,,,,,"0.01","0.0","0.0",,"91","73","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-04",,,,,,,,"0.90","0.0","0.0",,"91","73","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-05",,,,,,,,"0.15","0.0","0.0",,"91","75","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-06",,,,,,,,"0.00","0.0","0.0",,"91","76","89"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-07",,,,,,,,"0.10","0.0","0.0",,"91","74","87"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-08",,,,,,,,"0.00","0.0","0.0",,"90","75","89"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-09",,,,,,,,"0.00","0.0","0.0",,,,
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-10",,,,,,,,"0.00","0.0","0.0",,"90","70","87"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-11",,,,,,,,"0.00","0.0","0.0",,"90","70","89"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-12",,,,,,,,"0.00","0.0","0.0",,"90","69","87"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-13",,,,,,,,"0.00","0.0","0.0",,"90","69","87"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-14",,,,,,,,"0.00","0.0","0.0",,"88","68","85"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-15",,,,,,,,"0.00","0.0","0.0",,"88","67","87"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-16",,,,,,,,"0.00","0.0","0.0",,"90","67","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-17",,,,,,,,"0.00","0.0","0.0",,"88","71","87"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-18",,,,,,,,"0.00","0.0","0.0",,"91","73","90"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-19",,,,,,,,"0.20","0.0","0.0",,"89","72","87"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-20",,,,,,,,"0.37","0.0","0.0",,"90","72","78"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-21",,,,,,,,"0.03","0.0","0.0",,"87","74","86"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-22",,,,,,,,"0.00","0.0","0.0",,"89","74","88"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-23",,,,,,,,"0.20","0.0","0.0",,"91","71","87"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-24",,,,,,,,"0.55","0.0","0.0",,"92","72","74"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-25",,,,,,,,"0.07","0.0","0.0",,"75","64","74"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-26",,,,,,,,"0.56","0.0","0.0",,"84","65","83"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-27",,,,,,,,"0.02","0.0","0.0",,"85","72","79"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-28",,,,,,,,"0.00","0.0","0.0",,"82","71","82"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-29",,,,,,,,"0.00","0.0","0.0",,"85","70","85"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-30",,,,,,,,"0.29","0.0","0.0",,"85","71","85"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-10-31",,,,,,,,"0.02","0.0","0.0",,"83","72","81"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-01",,,,,,,,"0.00","0.0","0.0",,"84","71","84"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-02",,,,,,,,"0.00","0.0","0.0",,"84","67","83"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-03",,,,,,,,"0.00","0.0","0.0",,"83","58","76"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-04",,,,,,,,"0.00","0.0","0.0",,"83","51","78"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-05",,,,,,,,"0.00","0.0","0.0",,"84","47","78"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-06",,,,,,,,"0.00","0.0","0.0",,"80","52","79"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-07",,,,,,,,"0.00","0.0","0.0",,"80","53","72"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-08",,,,,,,,"0.00","0.0","0.0",,"80","47","74"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-09",,,,,,,,"0.00","0.0","0.0",,"75","49","73"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-10",,,,,,,,"0.00","0.0","0.0",,"77","44","75"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-11",,,,,,,,"0.00","0.0","0.0",,"79","49","76"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-12",,,,,,,,"0.00","0.0","0.0",,"82","57","80"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-13",,,,,,,,"0.00","0.0","0.0",,"81","57","78"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-14",,,,,,,,"0.00","0.0","0.0",,"83","59","82"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-15",,,,,,,,"0.02","0.0","0.0",,"82","56","79"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-16",,,,,,,,"0.00","0.0","0.0",,"83","45","63"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-17",,,,,,,,"0.00","0.0","0.0",,"77","42","75"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-18",,,,,,,,"0.00","0.0","0.0",,"81","51","77"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-19",,,,,,,,"0.00","0.0","0.0",,"81","59","79"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-20",,,,,,,,"0.00","0.0","0.0",,"81","51","77"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-21",,,,,,,,"0.00","0.0","0.0",,"83","57","80"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-22",,,,,,,,"0.23","0.0","0.0",,"82","59","80"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-23",,,,,,,,"0.00","0.0","0.0",,"83","63","71"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-24",,,,,,,,"0.00","0.0","0.0",,"82","52","54"
"USC00086065","MYAKKA RIVER ST PK, FL US","2007-11-25",,,,,,,,"0.00","0.0","0.0",,"85","55","83"
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-01",,,,,,,,"2.13","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-02",,,,,,,,"1.28","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-03",,,,,,,,"0.02","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-04",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-05",,,,,,,,"0.55","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-06",,,,,,,,"0.41","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-07",,,,,,,,"0.08","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-08",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-09",,,,,,,,"0.10","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-10",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-11",,,,,,,,"2.52","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-12",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-13",,,,,,,,"0.01","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-14",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-15",,,,,,,,"0.01","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-16",,,,,,,,"0.02","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-17",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-18",,,,,,,,"0.12","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-19",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-20",,,,,,,,"1.19","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-21",,,,,,,,"1.22","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-22",,,,,,,,"0.01","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-23",,,,,,,,"0.13","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-24",,,,,,,,"0.25","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-25",,,,,,,,"0.17","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-26",,,,,,,,"0.06","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-27",,,,,,,,"0.76","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-28",,,,,,,,"0.18","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-29",,,,,,,,"0.64","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-30",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-10-31",,,,,,,,"0.57","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-01",,,,,,,,"0.76","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-02",,,,,,,,"0.04","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-03",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-04",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-05",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-06",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-07",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-08",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-09",,,,,,,,"0.03","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-10",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-11",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-12",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-13",,,,,,,,"0.01","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-14",,,,,,,,"0.09","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-15",,,,,,,,"0.12","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-16",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-17",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-18",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-19",,,,,,,,"0.02","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-20",,,,,,,,"0.02","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-21",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-22",,,,,,,,"0.02","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-23",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-24",,,,,,,,"0.02","0.0",,,,,
"US1FLMD0008","TAMIAMI 1.6 N, FL US","2007-11-25",,,,,,,,"0.05","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-01",,,,,,,,"1.24","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-02",,,,,,,,"0.94","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-03",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-04",,,,,,,,"0.01","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-05",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-06",,,,,,,,"0.04","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-07",,,,,,,,"0.02","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-08",,,,,,,,"0.13","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-09",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-10",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-11",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-12",,,,,,,,"0.01","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-13",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-14",,,,,,,,"0.45","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-15",,,,,,,,"0.04","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-17",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-18",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-20",,,,,,,,"0.16","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-21",,,,,,,,"0.02","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-22",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-23",,,,,,,,"0.07","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-24",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-25",,,,,,,,"0.02","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-26",,,,,,,,"0.57","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-27",,,,,,,,"1.41","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-28",,,,,,,,"0.01","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-29",,,,,,,,"0.13","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-30",,,,,,,,"0.17","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-10-31",,,,,,,,"0.06","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-01",,,,,,,,"0.05","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-02",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-03",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-04",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-05",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-06",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-07",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-08",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-09",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-10",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-11",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-12",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-13",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-14",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-15",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-16",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-17",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-18",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-19",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-20",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-21",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-22",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-23",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-24",,,,,,,,"0.00","0.0",,,,,
"US1FLMN0008","ISLAMORADA 7.8 SW, FL US","2007-11-25",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0006","MIAMI LAKES 2.1 N, FL US","2007-10-05",,,,,,,,"0.05","0.0",,,,,
"US1FLMD0006","MIAMI LAKES 2.1 N, FL US","2007-10-06",,,,,,,,"0.13","0.0",,,,,
"US1FLMD0006","MIAMI LAKES 2.1 N, FL US","2007-10-07",,,,,,,,"0.50","0.0",,,,,
"US1FLMD0006","MIAMI LAKES 2.1 N, FL US","2007-10-08",,,,,,,,"0.02","0.0",,,,,
"US1FLMD0006","MIAMI LAKES 2.1 N, FL US","2007-10-09",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0006","MIAMI LAKES 2.1 N, FL US","2007-10-10",,,,,,,,"0.47","0.0",,,,,
"US1FLMD0006","MIAMI LAKES 2.1 N, FL US","2007-10-13",,,,,,,,"0.56","0.0",,,,,
"US1FLMD0006","MIAMI LAKES 2.1 N, FL US","2007-10-14",,,,,,,,"0.40","0.0",,,,,
"US1FLMD0006","MIAMI LAKES 2.1 N, FL US","2007-10-15",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0006","MIAMI LAKES 2.1 N, FL US","2007-10-17",,,,,,,,"0.00","0.0",,,,,
"US1FLMD0006","MIAMI LAKES 2.1 N, FL US","2007-10-18",,,,,,,,"0.04","0.0",,,,,
"US1FLMD0006","MIAMI LAKES 2.1 N, FL US","2007-10-19",,,,,,,,"0.00","0.0",,,,,
