"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-08-31",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-01",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-02",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-03",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-04",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-05",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-06",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-07",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-08",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-09",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-10",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-11",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-12",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-13",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-14",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-15",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-16",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-17",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-18",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-19",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-20",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-21",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-22",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-23",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-24",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-25",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-26",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-27",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-28",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-29",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-09-30",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-01",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-02",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-03",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-04",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-05",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-06",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-07",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-08",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-09",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-10",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-11",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-12",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-13",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-14",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-15",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-16",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-17",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-18",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-19",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-20",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-21",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-22",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-23",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-24",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-25",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-26",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-27",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-28",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-29",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-30",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-10-31",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-01",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-02",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-03",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-04",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-05",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-06",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-07",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-08",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-09",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-10",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-11",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-12",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-13",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-14",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-15",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-16",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-17",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-18",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-19",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-20",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-21",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-22",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-23",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-24",,,,
"US1OKOK0005","BETHANY 0.7 SSW, OK US","2007-11-25",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-15",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-16",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-17",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-18",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-19",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-20",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-21",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-22",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-23",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-24",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-25",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-26",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-27",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-28",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-29",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-30",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-08-31",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-01",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-02",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-03",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-04",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-05",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-06",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-07",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-08",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-09",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-10",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-11",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-12",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-13",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-14",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-15",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-16",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-17",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-18",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-19",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-20",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-21",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-22",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-23",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-24",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-25",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-26",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-27",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-28",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-29",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-09-30",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-01",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-02",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-03",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-04",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-05",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-06",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-07",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-08",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-09",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-10",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-11",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-12",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-13",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-14",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-15",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-16",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-17",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-18",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-19",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-20",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-21",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-22",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-23",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-24",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-25",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-26",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-27",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-28",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-29",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-30",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-10-31",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-01",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-02",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-03",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-04",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-05",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-06",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-07",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-08",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-09",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-10",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-11",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-12",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-13",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-14",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-15",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-16",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-17",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-18",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-19",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-20",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-21",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-22",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-23",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-24",,,,
"US1OKCN0007","PIEDMONT 3.2 ESE, OK US","2007-11-25",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-12",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-13",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-16",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-17",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-18",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-19",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-20",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-21",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-24",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-25",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-26",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-27",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-09-28",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-01",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-02",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-03",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-04",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-05",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-07",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-08",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-09",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-10",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-11",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-15",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-16",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-17",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-18",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-19",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-22",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-23",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-24",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-25",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-26",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-30",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-10-31",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-11-01",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-11-02",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-11-03",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-11-05",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-11-10",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-11-11",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-11-18",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-11-19",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-11-21",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-11-24",,,,
"US1OKOK0014","EDMOND 8.6 W, OK US","2007-11-25",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-15",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-16",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-17",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-18",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-19",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-20",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-21",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-22",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-23",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-24",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-25",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-26",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-27",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-28",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-29",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-30",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-08-31",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-01",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-02",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-03",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-04",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-05",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-06",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-07",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-08",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-09",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-10",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-11",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-12",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-13",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-14",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-15",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-16",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-17",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-18",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-19",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-20",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-21",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-22",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-23",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-24",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-25",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-26",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-27",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-28",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-29",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-09-30",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-01",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-02",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-03",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-04",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-05",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-06",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-07",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-08",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-09",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-10",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-11",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-12",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-13",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-14",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-15",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-16",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-17",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-18",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-19",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-20",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-21",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-22",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-23",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-24",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-25",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-26",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-27",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-28",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-29",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-30",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-10-31",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-01",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-02",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-03",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-04",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-05",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-06",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-07",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-08",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-09",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-10",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-11",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-12",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-13",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-14",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-15",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-16",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-17",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-18",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-19",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-20",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-21",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-22",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-23",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-24",,,,
"US1OKCN0002","MUSTANG 2.1 WNW, OK US","2007-11-25",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-15",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-16",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-17",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-18",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-19",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-20",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-21",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-22",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-23",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-24",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-25",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-26",,,,
"US1OKOK0013","WILEY POST 1.6 NNW, OK US","2007-08-27",,,,
